ID,Symbol,Start_date,market_cap,Sector,Country,CEO,No.of employee,Revenue (Cr),Net-valuation (Cr),Share_price (RS),Company_background,Type,Product
PROJ0x260c,,,?,Private_sector,,Neil Helm,,-999.0,36804.968341915264,82.5," In the UK, EEF the manufacturers organisation has led calls for the UK economy to be rebalanced to rely less on financial services and has actively promoted the manufacturing agenda. Such goods may be sold to other manufacturers for the production of other more complex products (such as aircraft, household appliances, furniture, sports equipment or automobiles), or distributed via the tertiary industry to end users and consumers (usually through wholesalers, who in turn sell to retailers, who then sell them to individual customers). In Western civilisation, the basic meanings of κακός and ἀγαθός are ""bad, cowardly"" and ""good, brave, capable"", and their absolute sense emerges only around 400 BC, with Pre-Socratic philosophy, in particular Democritus.",Food,Beverage
PROJ0x2be8,,,small-cap,?,,Nina Wilson,,0.2647148143252934,,,"On June 26, 2009, Jeff Immelt, the CEO of General Electric, called for the United States to increase its manufacturing base employment to 20% of the workforce, commenting that the U.Evil is typically associated with conscious and deliberate wrongdoing, discrimination designed to harm others, humiliation of people designed to diminish their psychological needs and dignity, destructiveness, and acts of unnecessary and/or indiscriminate violence.As a religious concept, basic ideas of a dichotomy between good and evil has developed so that today:Good is a broad concept but it typically deals with an association with life, charity, continuity, happiness, love and justice.",Food,Fastfood
PROJ0xdf0,,,small-cap,?,,?,,1.4095617085353431,,-2046.9989402156489," Tort law and product liability impose additional costs on manufacturing. Wilson, Jeremy Griffith, David Sloan Wilson and Frans de Waal) as an important question to be addressed by the field of biology. Entrepreneurs organized a number of manufacturing households into a single enterprise through the putting-out system.",Food,Organicfood
PROJ0x5b5a,,"January,2011",small-cap,Public_sector,,?,,1.95278370654912,,287.3725170597036,"Electronic computers, using either relays or valves, began to appear in the early 1940s. Whisler commented that ""the new technology does not yet have a single established name. As an evolution of the Standard Generalized Markup Language (SGML), XML's text-based structure offers the advantage of being both machine and human-readable.",Production,Gaming hardware
PROJ0x8031,,"August,1987",?,Public_sector,Antigua And Barbuda,?,,?,43.67261976621446,88.05,"In 2017, healthcare costs paid to hospitals, physicians, nursing homes, diagnostic laboratories, pharmacies, medical device manufacturers and other components of the healthcare system, consumed 17.040.",Production,Medical devices
PROJ0x3952,,"September,1994",mid-cap,,,?,5103.0,?,,39.45,"Manufacturing is the production of goods through the use of labor, machines, tools, and chemical or biological processing or formulation. Across the globe, manufacturers can be subject to regulations and pollution taxes to offset the environmental costs of manufacturing activities.",Mechanical,Wiring tools
PROJ0x234d,,,small-cap,Public_sector,,?,,1.3741606465158072,,-3754.564463206893," In Western civilisation, the basic meanings of κακός and ἀγαθός are ""bad, cowardly"" and ""good, brave, capable"", and their absolute sense emerges only around 400 BC, with Pre-Socratic philosophy, in particular Democritus. pp.",Food,Organicfood
PROJ0x787f,,,?,,,Mattie Miller,,?,,105.75," Manufacturing, Engineering & Technology.Manufacturing engineering, or the manufacturing process, are the steps through which raw materials are transformed into a final product. Across the globe, manufacturers can be subject to regulations and pollution taxes to offset the environmental costs of manufacturing activities.",Mechanical,Wiring tools
PROJ0x7595,LFL,,?,Public_sector,,?,,1.327548150343405,,," It requires that the development of manufactured products have an approval process and a set of rigorous quality standards and development records before the product is distributed. Anand Raghunathan, a researcher in this study, explains that medical devices are getting smaller and lighter so that they can be easily worn. The emergence of the National Health Insurance model is cited as a response to the challenges presented by the traditional Bismarck and Beveridge systems.",Production,Medical devices
PROJ0x108d,,,small-cap,Public_sector,Cameroon,Mayra Weber,46344.0,1.650302266451045,41.25755666127613,186.7,"Modern manufacturing includes all intermediate processes required in the production and integration of a product's components.The mechanized assembly line was introduced to assemble parts in a repeatable fashion, with individual workers performing specific steps during the process. Training was by apprenticeship.",Mechanical,Wiring tools
PROJ0x7c85,,"March,2006",mid-cap,Public_sector,India,Courtney Toms,17662.0,7.361554482950202,736.1554482950203,1663.0313597474524," Increased use of economies of scale, the centralization of factories, and standardization of interchangeable parts were adopted in the American system of manufacturing in the nineteenth century.The mechanized assembly line was introduced to assemble parts in a repeatable fashion, with individual workers performing specific steps during the process.",Mechanical,Kids toys
PROJ0x3bbb,,,large-cap,Public_sector,,Charles Mercardo,,7.586209696132037,,-5907.188077539831," Meanwhile, in the developed countries, the automotive industry has slowed. Automobiles and other motor vehicles have to comply with a certain number of regulations, whether local or international, in order to be accepted on the market.",Production,Bike
PROJ0x3e17,,"July,1991",?,Public_sector,,Salvador Greene,,2.592793496748782,-11186.410518284409,-1714.942048015418," manufacturing performs well compared to the rest of the U. Examples in Europe include Volkswagen Group, Siemens, BASF and Michelin.Agile manufacturingFabricationFlexible manufacturingJust-in-time manufacturingLean manufacturingManufacturing engineeringMass customizationMass productionNumerical controlPrefabricationRapid manufacturingReconfigurable manufacturing systemHigh performance positioning systemEmerging technologies have provided some new growth in advanced manufacturing employment opportunities in the Manufacturing Belt in the United States.",Mechanical,Kids toys
PROJ0x600d,PFWB,,?,Private_sector,,?,,0.9481683199988146,284.4504959996443,88.1," Across the globe, manufacturers can be subject to regulations and pollution taxes to offset the environmental costs of manufacturing activities. In much of the pre-industrial world, the guild system protected the privileges and trade secrets of urban artisans.",Food,Beverage
PROJ0x29ce,,,small-cap,?,,Rita Luu,,0.29018249442177824,87.05474832653346,-1431.9237859745776, ISBN 978-0-13-148965-3.  Silent contemplation was the route to appreciation of the Idea of the Good.,Food,Organicfood
PROJ0x56b2,LQD,"December,1977",?,,,?,404.0,5.493256106487484,823.9884159731228,," 22–36, 951–88.Manufacturing has unique health and safety challenges and has been recognized by the National Institute for Occupational Safety and Health (NIOSH) as a priority industry sector in the National Occupational Research Agenda (NORA) to identify and provide intervention strategies regarding occupational health and safety issues.",Mechanical,Kids toys
PROJ0x8b6c,,"May,2010",small-cap,Public_sector,,?,27787.0,6.1874665963565585,154.68666490891397,104.55," The manufacturing process begins with the product design, and materials specification from which the product is made. manufacturing performs well compared to the rest of the U.",Mechanical,Wiring tools
PROJ0x46a8,,"April,1981",?,,Yemen,?,,1.4069106903219717,,5591.015911322835," has outsourced too much in some areas and can no longer rely on the financial sector and consumer spending to drive demand. economy, research shows that it performs poorly compared to manufacturing in other high-wage countries.",Food,Fastfood
