ID,Symbol,Start_date,market_cap,Sector,Country,CEO,No.of employee,Revenue (Cr),Net-valuation (Cr),Share_price (RS),Company_background,Type,Product
PROJ0x521a,,,mid-cap,?,,Karyn Millsaps,30607.0,-999.0,,," Mahindra & Mahindra owns 51% and Navistar International owns 49%.5% stake, and the Shenyang municipal government owns a 9. Isuzu Truck market commercial vehicles up to 18 tonnes GVW and Iveco market their heavy truck range with their Daily van to complement this.",Light Vehicles,Bike
PROJ0x89a3,,,small-cap,,,?,,7.962596303133745,199.0649075783436,4820.1445914432725,"69% stake in Daimler AG.Dongfeng Motor and Nissan have a 50-50% joint venture called Dongfeng Motor Company. Buran was intended to be a reusable copy of the Space Shuttle Orbiter, but not a rocket stage as it had no rocket engines (except for on-orbit maneuvering).",Light Vehicles,Truck
PROJ0x7796,,,?,Public_sector,,Elbert Rena,,?,1236.3795069710998,3005.3117957305767,"In India, there have been multiple mentions about concept of various heavy and super-heavy rocket designs and configurations, capable of putting 50 to 100 tonnes in LEO and 20 to 35 tonnes in GTO in various presentations from ISRO officials which were studied in 2000s and 2010s. The automobile is a primary mode of transportation for many developed economies.Volkswagen Group holds a 37.",Light Vehicles,Truck
PROJ0x6f77,DCZR,"July,1979",?,Public_sector,,Freeda Douglas,27000.0,3.557859846789679,,100.05,"SAIPA holds a 51% stake in Pars Khodro.9% stake in Isuzu.5% stake, and the Shenyang municipal government owns a 9.",Light Vehicles,Truck
PROJ0xf46,LFI,,?,Private_sector,Albania,Carl Johnson,,20.381555232180194,14403.360581277204,336.1,Mahindra & Mahindra and Navistar International have a joint venture called Mahindra Trucks and Buses Limited .Renault holds a 25% stake in AvtoVAZRenault holds an 80.,Light Vehicles,Car
PROJ0x9ac2,PIT,"February,1983",?,Public_sector,St Vincent/Grenadines,?,37317.0,18.900574647850338,,6088.758806141013, Isuzu Truck market commercial vehicles up to 18 tonnes GVW and Iveco market their heavy truck range with their Daily van to complement this. Other potentially powerful automotive markets are Iran and Indonesia.,Light Vehicles,Car
PROJ0x2bbc,,,?,,Mongolia,?,,10.542003617927277,,958.4,"Mahindra & Mahindra and Navistar International have a joint venture called Mahindra Trucks and Buses Limited .This is the list of the 15 largest publicly-traded car manufacturers by market capitalisation as of 15 May 2021, according to CompaniesMarketCap.FAW Group has a 50-50 joint venture with Toyota called Sichuan FAW Toyota Motor and both companies also have another joint venture called Ranz .",Light Vehicles,Car
PROJ0x4eb0,,,small-cap,Private_sector,,?,5898.0,?,,,"7% stake in MAN SE (55.BMW and Brilliance have a joint venture called BMW Brilliance . They designed the UR-700m, a nuclear powered variant of the UR-700, to assemble the 1,400 t (3,100,000 lb) MK-700 spacecraft in earth orbit in two launches.",Light Vehicles,Truck
PROJ0x6bbe,,,?,Private_sector,,Carol Umberger,6134.0,26.218729692826393,5243.745938565279,821.05,"2% stake in Toyota. In the automotive industry, safety means that users, operators or manufacturers do not face any risk or danger coming from the motor vehicle or its spare parts. In 1929, before the Great Depression, the world had 32,028,500 automobiles in use, and the U.",Light Vehicles,Car
PROJ0x153b,AKV,,?,Public_sector,Guinea,?,5194.0,7.104483668496123,1420.8967336992246,212.2," The automotive industry does not include industries dedicated to the maintenance of automobiles following delivery to the end-user, such as automobile repair shops and motor fuel filling stations.Fujian Motors Group holds a 15% stake in King Long.S.",Light Vehicles,Truck
PROJ0x4cf2,OVS,,large-cap,Private_sector,,?,,40.273263487454244,8054.652697490846,-8543.110632093014," Automobiles and other motor vehicles have to comply with a certain number of regulations, whether local or international, in order to be accepted on the market.S.74% voting stake in Volkswagen Group.",Heavy Vehicles,Truck
PROJ0x3f22,JWV,,large-cap,?,,?,,11.747361555962764,,-2384.683090286252,"0% stake in KAMAZ. In 1929, before the Great Depression, the world had 32,028,500 automobiles in use, and the U.",Light Vehicles,Bike
PROJ0x1606,ZEZ,"March,1958",large-cap,Private_sector,,?,4620.0,-999.0,5546.554105891769,," Safety for the automobiles themselves, implies that there is no risk of damage.3 million units manufactured in 2012, China almost doubled the U.com.",Light Vehicles,Bike
PROJ0x8f64,,,large-cap,?,Japan,Annette Bellinger,,28.830734561192852,,911.85,"The General Dynamics Nexus was proposed in the 1960s as a fully reusable successor to the Saturn V rocket, having the capacity of transporting up to 450–910 t (990,000–2,000,000 lb) to orbit.ZAP holds a 51% stake in Zhejiang Jonway.",Heavy Vehicles,JCP
PROJ0x2a85,,,small-cap,Public_sector,Qatar,Sandra Covert,,?,,7911.492934793652,"5 t (195,200 lb) on a TLI making it one of the most capable vehicles ever designed. A second and third flight have launched payloads of 6,465 kg (14,253 lb) and 3,700 kg (8,200 lb).3% stake and a 15.",Light Vehicles,Truck
PROJ0x3fb4,,,large-cap,Private_sector,,Pamela Perry,,11.370421673156724,2274.084334631345,," Automobiles and other motor vehicles have to comply with a certain number of regulations, whether local or international, in order to be accepted on the market. In 2006, Japan narrowly passed the U.",Heavy Vehicles,JCP
PROJ0x73e1,,,small-cap,Private_sector,,Edward Ruschmeyer,,?,,-3533.870282820528," Software can be tested through unit testing, regression testing and other methods, which are done manually, or most commonly, automatically, since the amount of code to be tested can be quite large.NET Windows Forms library like Form1.",Light Vehicles,AI
PROJ0x8faa,,"October,1959",?,Private_sector,,?,,19.26658805783161,,-1549.1223385129547,SAIPA holds a 51% stake in Pars Khodro.87 persons.,Light Vehicles,Bike
PROJ0x643e,,,?,Private_sector,,John Neyman,,20.012086826789275,,,Navistar International and JAC has a joint venture called Anhui Jianghuai Navistar .Early car manufaturing involved manual assembly by a human worker.,Heavy Vehicles,Truck
PROJ0x1812,,,?,?,,?,,17.71169074075632,,," Qualifying light commercial vehicles include pickup trucks, vans and three-wheelers – all commercially based goods or passenger carrier vehicles. It is one of the world's largest industries by revenue.61% and EBRD owns 16.",Light Vehicles,Bike
PROJ0x6abc,,,?,,Guadeloupe,Ophelia Moorefield,,2.2120621876165942,10917.316145153574,-5358.9972261324465," Of that figure, only 14 countries (boldfaced in the list below) currently possess the capability to design original production automobiles from the ground up.29% stake in Mitsubishi Fuso Truck and Bus Corporation.87 persons.",Light Vehicles,Bike
PROJ0x8e2f,QQVU,,large-cap,Public_sector,,?,7642.0,24.427740965434204,,127.15,com.MAN SE holds a 17.,Light Vehicles,Car
PROJ0x22fd,,,?,?,,Carl Graves,,-999.0,2297.585909874835,,"The Rus-M was a proposed Russian family of launchers whose development began in 2009. For many decades, the United States led the world in total automobile production.The Shuttle-Derived Heavy Lift Launch Vehicle (""HLV"") was an alternate super heavy-lift launch vehicle proposal for the NASA Constellation program, proposed in 2009.",Heavy Vehicles,JCP
PROJ0x50d4,,"October,2006",small-cap,Private_sector,Australia,?,,?,,-4384.763118035039," the actual software packages implementing the patent) are not supposed to be patentable either—the latter are already covered by copyright, generally automatically. Software is often also a victim to what is known as software aging, the progressive performance degradation resulting from a combination of unseen bugs.On virtually all computer platforms, software can be grouped into a few broad categories.",Light Vehicles,AI
PROJ0x6f1,,,large-cap,,Colombia,?,,-999.0,1446.8657446821862,-3549.243320990797," With 19.Hyundai Motor Company and Kibar Holding has a joint venture called Hyundai Assan Otomotiv, Hyundai owns 70% and Kibar Holding owns 30%.",Heavy Vehicles,JCP
PROJ0x40b1,,,small-cap,Public_sector,,?,77531.0,-999.0,,714.8339540832749," The process evolved from engineers working on a stationary car, to a conveyor belt system where the car passed through multiple stations of more specialised engineers.Fiat Automobili Srbija owns a 54% stake in Zastava Trucks.",Heavy Vehicles,JCP
PROJ0x6866,,"December,2012",mid-cap,Public_sector,,?,,?,,60.65,Mahindra & Mahindra holds a 70% stake in SsangYong Motor .Fiat Automobili Srbija owns a 54% stake in Zastava Trucks.,Light Vehicles,Truck
PROJ0x6a14,AQZL,,?,?,Vanuatu,Patricia Terrill,,9.61537331850951,240.38433296273774,-901.8376926387964," China joint venture Beijing Automotive Group has a joint venture with Daimler called Beijing Benz, both companies hold a 50-50% stake.Nissan owns 43% of Nissan Shatai.Toyota holds a 5.",Light Vehicles,Car
PROJ0x8cd2,NFS,,large-cap,,,Richard Firpo,,-999.0,3668.3351106593927,,FCA holds a 10% stake in Ferrari.Changan Automobile and Ford have a 50-50% joint venture called Changan Ford.,Heavy Vehicles,Truck
PROJ0x9000,,"January,1983",?,,,Kenneth Moore,,19.9644550440678,4991.113761016949,566.2,"880 t (354,680 lb) to Low earth orbit. Although preliminary engineering of the design was done by TRW, the project never moved forward due to the closing of NASA's Future Projects Branch.",Light Vehicles,Truck
PROJ0x57d4,IDL,,mid-cap,Public_sector,,?,4430.0,-999.0,971.0181647912738,-7466.918215472996,"55% stake in the Audi Group.Ford and Lio Ho Group have a joint venture called Ford Lio Ho, Ford owns 70% and Lio Ho Group owns 30%.",Heavy Vehicles,JCP
PROJ0x21ab,CPC,"May,2014",small-cap,?,,?,,20.765919288634173,,678.9018018597599," In 2006, Japan narrowly passed the U.PSA and Toyota have a 50-50% joint venture called Toyota Peugeot Citroen Automobile Czech . The process evolved from engineers working on a stationary car, to a conveyor belt system where the car passed through multiple stations of more specialised engineers.",Heavy Vehicles,Truck
PROJ0x49cc,UYK,,mid-cap,,Central African Rep,Krystal English,77476.0,3.571555082322749,,302.85," Testing of the second stage is underway, and an orbital test of the full rocket is planned for either 2021 or 2022. In 1929, before the Great Depression, the world had 32,028,500 automobiles in use, and the U.Numerous super-heavy lift vehicles have been proposed and received various levels of development prior to their cancellation.",Heavy Vehicles,Truck
PROJ0x6501,GFWW,,?,?,,?,1675.0,?,,284.55,"The automotive industry began in the 1860s with hundreds of manufacturers that pioneered the horseless carriage. At that time, the U.The Energia launcher was designed to launch up to 105 t (231,000 lb) to low Earth orbit.",,JCP
PROJ0x3dd,,,?,Private_sector,,Christopher Premo,,37.7880232007952,,251.4,"Dongfeng Motor has a 50-50% joint venture with Honda called Dongfeng Honda . At that time, the U.",Light Vehicles,Car
PROJ0x6bba,,,?,Private_sector,,?,,11.759245554027718,1175.9245554027714,4932.721557016926,"4% of Nissan shares, and Nissan holding 15% of (non-voting) Renault shares.Ford and Sollers JSC have a 50-50 joint venture called Ford Sollers . This procedure is called product recall.",Heavy Vehicles,JCP
PROJ0x649,,,?,Private_sector,,?,,-999.0,927.4907578745452,548.45,"com. In February 2018, the КРК СТК (space rocket complex of the super-heavy class) design was updated to lift at least 90 tonnes to LEO and 20 tonnes to lunar polar orbit, and to be launched from Vostochny Cosmodrome.",Heavy Vehicles,JCP
PROJ0x5e41,,,?,?,Dominican Republic,?,69963.0,39.43709874244431,,356.4,94% exercisable voting rights in PSA Groupe.S.,Light Vehicles,Bike
PROJ0x8cbc,,"April,1965",?,Public_sector,,?,4351.0,13.300281481218233,,-2824.656563755461,"Changan Automobile has a joint venture with Groupe PSA (Changan PSA ), both hold a 50-50% stake.Chery has a joint venture with Jaguar Land Rover called Chery Jaguar Land Rover, both companies hold a 50-50% stake.The automotive industry began in the 1860s with hundreds of manufacturers that pioneered the horseless carriage.",Light Vehicles,Bike
PROJ0x5a6c,,,?,Private_sector,Guatemala,Steven Kwiatkowski,,2.907185077001581,436.07776155023714,3656.100387675978,"Data movement is typically from one place in memory to another.Massive amounts of data are stored worldwide every day, but unless it can be analyzed and presented effectively it essentially resides in what have been called data tombs: ""data archives that are seldom visited"". Companies like Oracle and Microsoft provide their own APIs so that many applications are written using their software libraries that usually have numerous APIs in them.",Light Vehicles,AI
PROJ0x9b69,,,large-cap,?,,Otis Byrd,76535.0,34.22653598215169,-4640.817368518738,875.95,"1% in the Renault-Nissan Alliance, while Renault-Nissan Alliance holds a 3.Geely Holding Group holds a 9.Many franchised dealers also retail used LCVs, with the poorer quality examples sent to specialist auctions for sale.",Light Vehicles,Bike
PROJ0x86f0,,,?,Public_sector,,?,,-999.0,1345.696812403057,2414.652376490927,Safety in the automotive industry is particularly important and therefore highly regulated.Mahindra & Mahindra and Navistar International have a joint venture called Mahindra Trucks and Buses Limited .,Heavy Vehicles,Truck
